LotID,Titel,Beschreibung,Auktionsdatum,Detail-Link,Bild-Link
1447669,"Roma Numismatics Ltd - Auction XVII, Lot 10","Central Europe, the Vindelici AR Obol. Manching Type 2. 1st century BC. Celticised male head left with pointed nose and large round eye; pellet in hair behind, [torque] below/ Horse to left with pellet mane, three pellets above. Kellner, Manching pl. 27, 694 (same dies); Lanz 21 (this coin). 0.33g, 8mm. Near Extremely Fine. Rare. From the Hermann Lanz Collection; this coin published in M. Kostial, Kelten im Osten - Gold und Silber der Kelten in Mittel- und Osteuropa - Sammlung Lanz (Staatlic...",28 Mar 2019,https://pro.coinarchives.com/a/lotviewer.php?LotID=1447669&AucID=2975&Lot=10,https://media.coinarchives.com/2dee87a7b951187a7cb79211eec0ae23/img/roma/017/image00010.jpg
1447670,"Roma Numismatics Ltd - Auction XVII, Lot 11","Central Europe, the Vindelici AR Obol. Manching Type 2. 1st century BC. Celticised male head left with pointed nose and large round eye; pellet in hair behind, [torque] below/ Horse to left with pellet mane, five pellets above, pointed object below. Kellner, Manching pl. 28, 720; Lanz 23 (this coin). 0.44g, 10mm. Extremely Fine. Rare. From the Hermann Lanz Collection; this coin published in M. Kostial, Kelten im Osten - Gold und Silber der Kelten in Mittel- und Osteuropa - Sammlung Lanz (Sta...",28 Mar 2019,https://pro.coinarchives.com/a/lotviewer.php?LotID=1447670&AucID=2975&Lot=11,https://media.coinarchives.com/93037be72dfc18e21649002ef14ac29f/img/roma/017/image00011.jpg
1463622,"Emporium Hamburg - Auction 85, Lot 9","KELTEN, VINDELICI, Südliches Germanien, AR 1/4 Quinar. Kopf l., Haare leicht gewellt am Kopf anliegend. Rs.Pferd mit weit gespreizten Beinen l., Beizeichen 5 Punkte. 0,37g. Overbeck; VII/441var; Kellner 985 var ss Estimate: 85 EUR...",8 May 2019,https://pro.coinarchives.com/a/lotviewer.php?LotID=1463622&AucID=3012&Lot=9,https://media.coinarchives.com/67a49770516e2d034e77c9cefdba8d7f/img/emporium/085/image00009.jpg
1463623,"Emporium Hamburg - Auction 85, Lot 10","KELTEN, VINDELICI, Südliches Germanien, AR 1/4 Quinar. Kl. Kopf l. mit gescheitelter Haarkalotte und Scheitelpunkt. Rs.Pferd l., oben 4 Punkte , unten kein Winkelspitz. 0,36g. DAZU: AR 1/4 Quinar. Kopf l. mit gescheitelter Haarkalotte, Scheitelpunkt. Rs.Pferd l., unten breiter, gleichmäßiger Winkelspitz, oben Beizeichen Punkte. 0,34g. Kellner 757 var; 318 var 2 Stk., gebogen, s/ss, s/f.vz Estimate: 75 EUR...",8 May 2019,https://pro.coinarchives.com/a/lotviewer.php?LotID=1463623&AucID=3012&Lot=10,https://media.coinarchives.com/00fc5cf0691230cdee97fba6f22bf999/img/emporium/085/image00010.jpg
1485861,"Heritage Auctions Europe / MPO Auctions - Auction 54, Lot 2318","Celts - Germania - Vindeliker - AR small Unit, unattributed but probably south Germany (0.33 g) - Head to left / Celticized horse (Kellner --, cf. 2050) - F/VF Estimate: 60 EUR...",22 May 2017,https://pro.coinarchives.com/a/lotviewer.php?LotID=1485861&AucID=3056&Lot=2318,https://media.coinarchives.com/389737e101e15aedda086b944b572f4c/img/mpo/054/image02318.jpg
1500932,"Auktionen Münzhandlung Sonntag - Auction 30, Lot 1","Keltische Münzen Süddeutschland und angrenzende Gebiete. Vindeliker. 1/4 Quinar. Kopf mit Punktaugen und -lippen nach links / Pferd mit zurück gewandtem Kopf nach rechts. Kellner 962, Slg. Flesche 397. 0,50 g selten in dieser Erhaltung, vorzüglich Estimate: 100 EUR...",4 Jun 2019,https://pro.coinarchives.com/a/lotviewer.php?LotID=1500932&AucID=3111&Lot=1,https://media.coinarchives.com/1277a320a4d57ccc3a03b708c9f5ca2b/img/ams/030/image00001.jpg
1523602,"Gerhard Hirsch Nachfolger - Auction 352, Lot 2016","KELTEN, SÜDDEUTSCHLAND Kleinsilbermünze mit Kreuz. Stilisierter Kopf r. mit Punktauge und Strichlippen. Rs: Viergeteiltes Feld, in den Quadranten je 2 V-Ornamente und 2 Kreisornamente. Kellner, Manching 783 f. var. 0.46g, Schöne Tönung. ss-vz Seit 15-20 Jahren in Süddeutscher Sammlung. Estimate: 175 EUR...",25 Sep 2019,https://pro.coinarchives.com/a/lotviewer.php?LotID=1523602&AucID=3178&Lot=2016,https://media.coinarchives.com/e2dfae67ee4225aa5e5870cb853ea4d0/img/hirsch/352/image02016.jpg
1533240,"Roma Numismatics Ltd - Auction XVIII, Lot 9","Central Europe, the Vindelici AR Obol. Manching Type 2. 1st century BC. Celticised male head left with pointed nose and large round eye; pellet in hair behind, torque below/ Horse to left with pellet mane, three pellets above. Kellner, Manching pl. 27, 681 var.; Lanz 20 (this coin). 0.47g, 10mm, 9h. Extremely Fine. Rare. From the Hermann Lanz Collection; this coin published in M. Kostial, Kelten im Osten - Gold und Silber der Kelten in Mittel- und Osteuropa - Sammlung Lanz (Staatlichen Münz...",29 Sep 2019,https://pro.coinarchives.com/a/lotviewer.php?LotID=1533240&AucID=3189&Lot=9,https://media.coinarchives.com/43a4795cd1512a836f7e668c55da7a73/img/roma/018/image00009.jpg
1533241,"Roma Numismatics Ltd - Auction XVIII, Lot 10","Central Europe, the Vindelici AR Obol. Manching Type 2. 1st century BC. Celticised male head left with pointed nose and large round eye; pellet in hair behind / Horse to left with pellet mane, three pellets above, pointed object below. Cf. Kellner, Manching pl. 42, 963; Lanz 22 (this coin). 0.42g, 10mm, 9h. Good Extremely Fine. Rare. From the Hermann Lanz Collection; this coin published in M. Kostial, Kelten im Osten - Gold und Silber der Kelten in Mittel- und Osteuropa - Sammlung Lanz (Sta...",29 Sep 2019,https://pro.coinarchives.com/a/lotviewer.php?LotID=1533241&AucID=3189&Lot=10,https://media.coinarchives.com/abc72f09db9594b9f236e369de2c2a18/img/roma/018/image00010.jpg
1568359,"Fritz Rudolf Künker GmbH & Co. KG - eLive Auction 56, Lot 111","CELTIC COINS GERMANIA VINDELIKER. Kleinsilbermünze, Typ Manching 2, 1. Jahrhundert v. Chr.; 0,45 g. Kopf l.//Pferd l. Kellner Typ Manching 2. Avers min. dezentriert, fast vorzüglich Epaticcus hatte atrebatisches Territorium erobert und regierte dort im Auftrag seines älteren Bruders Cunobelinus. Estimate: 50 EUR...",18 Sep 2019,https://pro.coinarchives.com/a/lotviewer.php?LotID=1568359&AucID=3284&Lot=111,https://media.coinarchives.com/26d28caf969837e6da0eb7760e6d9327/img/kunker/e56/image00111.jpg
1573994,"Macho & Chlapovič - Auction 20, Lot 2083","Southern Germany, Celts Obol (2nd/1st century BC). Manching type Traces of corrosion. Broken off. Süd-Deutschland, Kelten Obol (2./1. Jh. v. Chr.). Typ Manching Korrosionsspuren. Abgespaltet. Jižní Německo, Kelti Obol (2./1. stol. př. Kr.). Typ Manching Stopy koroze. Olámaný. 0,43 g, 9 mm, Ag, About EF / About EF Estimate: 10 EUR...",22 Nov 2019,https://pro.coinarchives.com/a/lotviewer.php?LotID=1573994&AucID=3294&Lot=2083,https://media.coinarchives.com/295e08265e1c479d55cd73f661619aa5/img/macho/020/image02083.jpg
1598158,"Gerhard Hirsch Nachfolger - Auction 355, Lot 1512","KELTEN, SÜDDEUTSCHLAND Kleinsilbermünze Typ Manching 2. Stilisierter Kopf l. mit Punktauge und Winkelnase. Rs: Pferd l., darüber Punkte, darunter Winkelspitz. Kellner, Manching 682. Kostial vgl. 20 ff. 0.40g, Schöne dunkle Tönung. R vzEx Sammlung A.W. vor 2013. Estimate: 150 EUR...",12 Feb 2020,https://pro.coinarchives.com/a/lotviewer.php?LotID=1598158&AucID=3373&Lot=1512,https://media.coinarchives.com/fab78aefba54d401ecf4c7e609f543f4/img/hirsch/355/image01512.jpg
1609589,"Gorny & Mosch Giessener Münzhandlung - Online Auction 270, Lot 2008","KELTEN DEUTSCHLAND. VINDELIKER. Typ Manching 2. 1/4 Quinar (0.47g). Vs.: Kopf mit gescheitelter Kalotte u. Scheitelpunkt n. l. Rs.: Pferd n. l., darüber fünf Punkte, darunter Winkelspitz. Kellner 688; Slg. Flesche 389. Zarte Tönung, vz Estimate: 60 EUR...",12 Mar 2020,https://pro.coinarchives.com/a/lotviewer.php?LotID=1609589&AucID=3401&Lot=2008,https://media.coinarchives.com/79119390c54cd086b80153162917b0b0/img/gorny/270/image02008.jpg
1615020,"Fritz Rudolf Künker GmbH & Co. KG - Auction 333, Lot 643","GERMANIA. VINDELIKER. AR-1/4 Quinar, spätes 2. Jahrhundert v. Chr.; 0,39 g. Kopf l.//Pferd l., unten Sporen. Kellner 330 f.; Slg. Flesche 393. Avers leicht dezentriert, sehr schön Zur Datierung siehe M. Nick, Gabe, Opfer, Zahlungsmittel. Strukturen keltischen Münzgebrauchs im westlichen Mitteleuropa, Band 1, Rahden 2006. Estimate: 50 EUR...",16 Mar 2020,https://pro.coinarchives.com/a/lotviewer.php?LotID=1615020&AucID=3408&Lot=643,https://media.coinarchives.com/503eae094f0dcb6d8bd8f0c507aae407/img/kunker/333/image00643.jpg
1626094,"Münzzentrum Rheinland - Auction 190, Lot 66","GERMANIEN. VINDELIKER in Bayern. ""1/4 Quinar"" 0,44g, Oppidum ""Manching"", Typ 2. Kleinerer Kopf mit gescheitelter Haarkalotte n.l. / Pferd läuft n.l.; oben 4-Punkte; unten kleiner Winkelspitz. Kellner 324. Ziegaus 390.. vz Estimate: 60 EUR...",11 Mar 2020,https://pro.coinarchives.com/a/lotviewer.php?LotID=1626094&AucID=3454&Lot=66,https://media.coinarchives.com/a406f3fadaddbb1c86971d320133163a/img/muenzzentrum/190/image00066.jpg
1626095,"Münzzentrum Rheinland - Auction 190, Lot 67","GERMANIEN. VINDELIKER in Bayern. ""1/4 Quinar"" 0,36g, Oppidum ""Manching"". Kopf, mit ""Scheitel"", n.l. / Pferd n.l.; oben Punkte; unten Winkelspitz. Typ Manching 2a var. Kellner 703/737. . ss+ Estimate: 60 EUR...",11 Mar 2020,https://pro.coinarchives.com/a/lotviewer.php?LotID=1626095&AucID=3454&Lot=67,https://media.coinarchives.com/9c251ed21b4be21b39e976490d1c71fa/img/muenzzentrum/190/image00067.jpg
1638576,"Macho & Chlapovič - Auction 22 eLive, Lot 2003","Bohemia, Celts Obol (2nd-1st century BC) (3 pcs). Stradonice, Karlstein, Roseldorf/Němčice II (Moravia) types, 3 pcs Böhmen, Kelten Obol (2.-1. Jh. v. Chr.) (3 St.). Typen Stradonice, Karlstein, Roseldorf/Němčice II (Mähren), 3 St Čechy, Kelti Obol (2.-1. stol. př. Kr.) (3 ks). Typy Stradonice, Karlstein, Roseldorf/Němčice II (Morava), celkem 3 ks Ag, EF / F Starting Price: 10 EUR...",3 May 2020,https://pro.coinarchives.com/a/lotviewer.php?LotID=1638576&AucID=3481&Lot=2003,https://media.coinarchives.com/9a188acdac97818ae7398924d3f2bcfb/img/macho/022/image02003.jpg
1649468,"Leu Numismatik AG - Web Auction 12, Lot 25","CELTIC, Central Europe. Vindelici. Early 1st century BC. 1/4 Quinar (Silver, 9 mm, 0.46 g), 'Kreuzquinar - Dühren' type. Male head with curly hair to right. Rev. Cross with Λ in two quarters and three annulets in the others; all within circle of dots. Flesche 360. SLM -. Nicely toned. Minor edge chipping and somewhat porous, otherwise, good very fine. From a Swiss collection, formed over two generations. Starting Price: 50 CHF...",30 May 2020,https://pro.coinarchives.com/a/lotviewer.php?LotID=1649468&AucID=3500&Lot=25,https://media.coinarchives.com/6e50b491da78024a18f51b1376973079/img/leu_winterthur/e12/image00025.jpg
1649479,"Leu Numismatik AG - Web Auction 12, Lot 36","CELTIC, Central Europe. Vindelici. 1st century BC. 1/4 Quinar (Silver, 10 mm, 0.41 g, 4 h), 'Manching II' type. Celticized male head with spiky hair to left. Rev. Horse galloping to left; above, quincunx. Dembski -. Flesche 385. Lanz -. LT -. SLM -. Well struck and beautifully toned. About extremely fine. From a Swiss collection, formed over two generations. Starting Price: 50 CHF...",30 May 2020,https://pro.coinarchives.com/a/lotviewer.php?LotID=1649479&AucID=3500&Lot=36,https://media.coinarchives.com/b945ad5a3cf06ec75be32d6bd3069808/img/leu_winterthur/e12/image00036.jpg
1649480,"Leu Numismatik AG - Web Auction 12, Lot 37","CELTIC, Central Europe. Vindelici. 1st century BC. 1/4 Quinar (Silver, 9 mm, 0.41 g, 1 h), 'Manching II' type. Celticized male head with spiky hair to right. Rev. Horse galloping to left; above, quincunx. Dembski -. Flesche 396. Lanz -. LT -. SLM -. Very rare. Somewhat porous, otherwise, good very fine. From a Swiss collection, formed over two generations. Starting Price: 50 CHF...",30 May 2020,https://pro.coinarchives.com/a/lotviewer.php?LotID=1649480&AucID=3500&Lot=37,https://media.coinarchives.com/6365469295cdd864a2c7583fe5b0c568/img/leu_winterthur/e12/image00037.jpg
1649481,"Leu Numismatik AG - Web Auction 12, Lot 38","CELTIC, Central Europe. Vindelici. 1st century BC. 1/4 Quinar (Silver, 9 mm, 0.33 g, 2 h), 'Manching II' type. Celticized male head with spiky hair to right. Rev. Horse galloping to left; above, quincunx. Dembski -. Flesche 396 var. (differing obverse style). Lanz -. LT -. SLM -. Extremely rare. A well struck and attractive piece. Extremely fine. From a Swiss collection, formed over two generations. Starting Price: 75 CHF...",30 May 2020,https://pro.coinarchives.com/a/lotviewer.php?LotID=1649481&AucID=3500&Lot=38,https://media.coinarchives.com/a46cc8353d906824dd95c3eb8580de44/img/leu_winterthur/e12/image00038.jpg
1649482,"Leu Numismatik AG - Web Auction 12, Lot 39","CELTIC, Central Europe. Vindelici. Mid 1st century BC. 1/4 Quinar (Silver, 8 mm, 0.35 g). Celticized male head with long and wildly waving hair to right. Rev. Cross with quarters containing Λ - CO - Λ - [C]O; all within cup-shaped incuse. Castelin, SNR 49 (1970), -. Flesche -, cf. 361. LT -. SLM -. Very rare. Good very fine. From a Swiss collection, formed over two generations. Starting Price: 25 CHF...",30 May 2020,https://pro.coinarchives.com/a/lotviewer.php?LotID=1649482&AucID=3500&Lot=39,https://media.coinarchives.com/5a6d2cd91361bb566a4fd0ce3ef94167/img/leu_winterthur/e12/image00039.jpg
1666394,"Fritz Rudolf Künker GmbH & Co. KG - eLive Auction 60, Lot 6030","GERMANIA VINDELIKER. Kleinsilbermünze, Typ Manching 2, 1. Jahrhundert v. Chr.; 0,4 g. Kopf l.//Pferd l., unten Sporen, oben Punkte. Kellner 317 ff.; Slg. Flesche 389 ff. Feine Tönung, vorzüglich Erworben vor 2002 vom Münzkabinett Funk, Neukeferloh. Zur Datierung siehe Nick, Michael, Gabe, Opfer, Zahlungsmittel. Strukturen keltischen Münzgebrauchs im westlichen Mitteleuropa, Band 1, Rahden 2006. Estimate: 150 EUR...",26 May 2020,https://pro.coinarchives.com/a/lotviewer.php?LotID=1666394&AucID=3540&Lot=6030,https://media.coinarchives.com/747d1d1e43f2793910b4a478e4d20713/img/kunker/e60/image06030.jpg
1666912,"Rzeszowski Dom Aukcyjny - E-Auction 2, Lot 1365","Celtic, Obol Celtowie, Obol Obiegowy egzemplarz. Patyna, nalot. Awers: głowa w prawo; Rewers: koń w lewo; Srebro, średnica 6 x 8 mm, waga 0,28 g, oś 12 h. Grade: VF- ancient, antike Starting Price: 5 EUR...",25 May 2020,https://pro.coinarchives.com/a/lotviewer.php?LotID=1666912&AucID=3541&Lot=1365,https://media.coinarchives.com/bc9954fc726679b9bdb884f233c3cb9d/img/rda/e2/image01365.jpg
1666913,"Rzeszowski Dom Aukcyjny - E-Auction 2, Lot 1366","Celtic, Obol Celtowie, Obol Obiegowy egzemplarz. Patyna nalot. Awers: głowa w prawo; Rewers: koń w prawo; Srebro, średnica 8 mmm, waga 0,37 g, oś 11 h. Grade: VF ancient, antike Starting Price: 9 EUR...",25 May 2020,https://pro.coinarchives.com/a/lotviewer.php?LotID=1666913&AucID=3541&Lot=1366,https://media.coinarchives.com/29d953aeba1495aeedb3a3a1185baac5/img/rda/e2/image01366.jpg
1666919,"Rzeszowski Dom Aukcyjny - E-Auction 2, Lot 1372","Celtic, Obol type Roseldorf I Celtowie, obol Roseldorf I Czytelny egzemplarz w ciemnej patynie. Rzadka typologicznie pozycja. Grade: VF ancient, antike Starting Price: 12 EUR...",25 May 2020,https://pro.coinarchives.com/a/lotviewer.php?LotID=1666919&AucID=3541&Lot=1372,https://media.coinarchives.com/f808b2b475ad21a53775ed9388ae45f1/img/rda/e2/image01372.jpg
1666920,"Rzeszowski Dom Aukcyjny - E-Auction 2, Lot 1373","Celtic, Obol type Roseldorf II Celtowie, Obol Roseldorf II Ładny egzemplarz w ciemnej patynie. Grade: VF+ ancient, antike Starting Price: 12 EUR...",25 May 2020,https://pro.coinarchives.com/a/lotviewer.php?LotID=1666920&AucID=3541&Lot=1373,https://media.coinarchives.com/eb601ebf0440767b1028e72c8cc0382d/img/rda/e2/image01373.jpg
1666921,"Rzeszowski Dom Aukcyjny - E-Auction 2, Lot 1374","Celtic coinage, Obol type Roseldorf II Celtowie, Obol Roseldorf II Ładny egzemplarz w ciemnej patynie. Grade: VF+ ancient, antike Starting Price: 23 EUR...",25 May 2020,https://pro.coinarchives.com/a/lotviewer.php?LotID=1666921&AucID=3541&Lot=1374,https://media.coinarchives.com/7e377124e58fd3cd18af25e72e13f310/img/rda/e2/image01374.jpg
1699320,"Fritz Rudolf Künker GmbH & Co. KG - eLive Auction 61, Lot 2","CELTIC COINS GERMANIA VINDELIKER. Kleinsilbermünze, Typ Manching 2, 1. Jahrhundert v. Chr.; 0,4 g. Kopf l.//Pferd l., unten Sporen, oben Punkte. Kellner 317 ff.; Slg. Flesche 389 ff. Feine Tönung, vorzüglich Erworben vor 2002 vom Münzkabinett Funk, Neukeferloh. Zur Datierung siehe Nick, Michael, Gabe, Opfer, Zahlungsmittel. Strukturen keltischen Münzgebrauchs im westlichen Mitteleuropa, Band 1, Rahden 2006. Estimate: 75 EUR...",11 Aug 2020,https://pro.coinarchives.com/a/lotviewer.php?LotID=1699320&AucID=3810&Lot=2,https://media.coinarchives.com/b66554f086fd1e236d31aa8c3850a808/img/kunker/e61/image00002.jpg
1708461,"Auctiones GmbH - eAuction 29, Lot 7","The Boii, Central Europe. AR Obol (7-8 mm, 0.54 g), ""Roseldorf II"" type. Obv. Blank bulge. Rev. Celticized horseman riding left; pellet in semicircle below. Lanz 93-101; CCCBM I 82; KMW 758-61. Very fine. Estimate: 60 CHF...",21 Sep 2014,https://pro.coinarchives.com/a/lotviewer.php?LotID=1708461&AucID=3856&Lot=7,https://media.coinarchives.com/14213e0a251c2f527709cf2d28ec1ffb/img/auctionesgmbh/029/image00007.jpg
1713798,"Auctiones GmbH - eAuction 68, Lot 15","Celtic Germany, Vindelici. AR fraction (""Kleinsilber"") (8-9 mm, 0.41 g), 2nd-1st century BC. ""Stachelhaar a"" Type. Obv. Celticized head to left. Rev. Horse prancing left; above, five dots, arranged as a cross. Kellner 989. Rare. Very fine. Estimate: 60 CHF...",21 Jun 2020,https://pro.coinarchives.com/a/lotviewer.php?LotID=1713798&AucID=3893&Lot=15,https://media.coinarchives.com/4f18f6a06d118eeec36d4b56d1072699/img/auctionesgmbh/068/image00015.jpg
1713799,"Auctiones GmbH - eAuction 68, Lot 16","Celtic Germany, Vindelici. AR fraction (""Kleinsilber"") (8-9 mm, 0.45 g), 150-50 BC. ""Stachelhaar b"" Type. Obv. Celticized head with crown (five endpoints) and three dots below neck to right. Rev. Horse prancing left; above, five dots, arranged as a cross. Kellner 996; Flesche 396. Very rare with head to right. Darkly toned and good very fine. Estimate: 60 CHF...",21 Jun 2020,https://pro.coinarchives.com/a/lotviewer.php?LotID=1713799&AucID=3893&Lot=16,https://media.coinarchives.com/fe5fb381a0ba098bf532c7a0ad28c142/img/auctionesgmbh/068/image00016.jpg
1713800,"Auctiones GmbH - eAuction 68, Lot 17","Celtic Germany, Vindelici. AR fraction (""Kleinsilber"") (10-11 mm, 0.43 g), 150-50 BC. ""Manching M 2"" Type. Obv. Celticized head to left. Rev. Horse prancing left; above, dots; below, ""Winkelspitz"". Kellner 703. Good very fine. Estimate: 60 CHF...",21 Jun 2020,https://pro.coinarchives.com/a/lotviewer.php?LotID=1713800&AucID=3893&Lot=17,https://media.coinarchives.com/6bab0bf960951c2679f6f0e9fe5cafed/img/auctionesgmbh/068/image00017.jpg
1713801,"Auctiones GmbH - eAuction 68, Lot 18","Celtic Germany, Vindelici. AR fraction (""Kleinsilber"") (8-9 mm, 0.45 g), 150-50 BC. ""Manching M 2"" Type. Obv. Celticized head to left. Rev. Horse prancing left; above, dots; below, ""Winkelspitz"". Kellner 703. Very fine. Estimate: 50 CHF...",21 Jun 2020,https://pro.coinarchives.com/a/lotviewer.php?LotID=1713801&AucID=3893&Lot=18,https://media.coinarchives.com/49c615a07ace4107a3a7b9ca0a0d8ca8/img/auctionesgmbh/068/image00018.jpg
1734284,"Macho & Chlapovič - Auction 24, Lot 1003","Bohemia, Celts Obol (2nd/1st century BC). Karlstein type Traces of corrosion. Broken off.. Böhmen, Kelten Obol (2./1. Jh. v. Chr.). Typ Karlstein Korrosionsspuren. Abgespaltet.. Čechy, Kelti Obol (2./1. stol. př. Kr.). Typ Karlstein Stopy koroze. Olámaný.. 0,40 g, 9-10 mm, Ag, Kostur – Gášpár 149 var., about EF / EF Starting Price: 5 EUR...",6 Nov 2020,https://pro.coinarchives.com/a/lotviewer.php?LotID=1734284&AucID=3945&Lot=1003,https://media.coinarchives.com/dfa7919f137416871c73e2a25ee1e5d8/img/macho/024/image01003.jpg
1734288,"Macho & Chlapovič - Auction 24, Lot 1007","Moravia, Celts Obol (2nd/1st century BC). Karlstein type Mähren, Kelten Obol (2./1. Jh. v. Chr.). Typ Karlstein Morava, Kelti Obol (2./1. stol. př. Kr.). Typ Karlstein 0,3 g, 7 mm, Ag, Kostur – Gášpár –, VF / VF Starting Price: 10 EUR...",6 Nov 2020,https://pro.coinarchives.com/a/lotviewer.php?LotID=1734288&AucID=3945&Lot=1007,https://media.coinarchives.com/73ade64a8f3c685d7ba427806036738a/img/macho/024/image01007.jpg
1804717,"Numismatik Naumann (formerly Gitbud & Naumann) - Auction 100, Lot 42",CENTRAL EUROPE. Vindelici. 1/4 Quinarius (1st century BC). Obv: Head right. Rev: Horse prancing right. De la Tour -. Condition: Very fine. Weight: 0.41 g. Diameter: 10 mm. Estimate: 60 EUR...,7 Mar 2021,https://pro.coinarchives.com/a/lotviewer.php?LotID=1804717&AucID=4181&Lot=42,https://media.coinarchives.com/7cb34b38856a968eba4a781fe8611cfc/img/naumann/100/image00042.jpg
